candidate_index,confidence_floor,deterioration_adjustment,panic_response,recovery_adjustment,transformed_C_min,transformed_alpha_d,transformed_alpha_r,transformed_kappa_P,z_C_min,z_alpha_d,z_alpha_r,z_kappa_P,first_six_hour_burden__simulated_mean,first_six_hour_burden__analytic_mcse,first_six_hour_burden__raw_mc_lower,first_six_hour_burden__raw_mc_upper,first_six_hour_burden__adjusted_mc_lower,first_six_hour_burden__adjusted_mc_upper,first_six_hour_burden__empirical_band_lower,first_six_hour_burden__empirical_band_upper,first_six_hour_burden__inner_pass,first_six_hour_burden__outer_pass,maximum_downside_deviation__simulated_mean,maximum_downside_deviation__analytic_mcse,maximum_downside_deviation__raw_mc_lower,maximum_downside_deviation__raw_mc_upper,maximum_downside_deviation__adjusted_mc_lower,maximum_downside_deviation__adjusted_mc_upper,maximum_downside_deviation__empirical_band_lower,maximum_downside_deviation__empirical_band_upper,maximum_downside_deviation__inner_pass,maximum_downside_deviation__outer_pass,recovery_completion_hours__simulated_mean,recovery_completion_hours__analytic_mcse,recovery_completion_hours__raw_mc_lower,recovery_completion_hours__raw_mc_upper,recovery_completion_hours__adjusted_mc_lower,recovery_completion_hours__adjusted_mc_upper,recovery_completion_hours__empirical_band_lower,recovery_completion_hours__empirical_band_upper,recovery_completion_hours__inner_pass,recovery_completion_hours__outer_pass,failed_recovery_attempts__simulated_mean,failed_recovery_attempts__analytic_mcse,failed_recovery_attempts__raw_mc_lower,failed_recovery_attempts__raw_mc_upper,failed_recovery_attempts__adjusted_mc_lower,failed_recovery_attempts__adjusted_mc_upper,failed_recovery_attempts__empirical_band_lower,failed_recovery_attempts__empirical_band_upper,failed_recovery_attempts__inner_pass,failed_recovery_attempts__outer_pass,initial_gap_q4_q1_burden_contrast__simulated_mean,initial_gap_q4_q1_burden_contrast__analytic_mcse,initial_gap_q4_q1_burden_contrast__raw_mc_lower,initial_gap_q4_q1_burden_contrast__raw_mc_upper,initial_gap_q4_q1_burden_contrast__adjusted_mc_lower,initial_gap_q4_q1_burden_contrast__adjusted_mc_upper,initial_gap_q4_q1_burden_contrast__empirical_band_lower,initial_gap_q4_q1_burden_contrast__empirical_band_upper,initial_gap_q4_q1_burden_contrast__inner_pass,initial_gap_q4_q1_burden_contrast__outer_pass,numerical_bound_pass,stage1_preservation_pass,structural_pass,active_bad_debt_occurrence,active_bad_debt_occurrence_share,confidence_floor_binding_share,failed_recovery_attempts_mean,maximum_active_bad_debt_dai,maximum_unresolved_tab_dai,price_bound_share,recovery_probability_168h,recovery_probability_48h,recovery_probability_792h,right_censoring_share,unresolved_backlog_occurrence,unresolved_backlog_occurrence_share,candidate_classification,result_checksum
123,0.23970091436058291,0.33440555352717644,0.37777589448602916,0.12513466011357965,-1.1543199335652807,-0.68832605732122798,-0.51423911507418296,-1.8391940739407371,0.2397009143605828,0.33440555352717638,0.37420030497014517,0.13714663591235876,0.092948093141472121,0.0029369887754680801,0.088116746605827134,0.097779439677117108,0.088116746605827134,0.097779439677117108,0.077561113011999916,0.1758450431439999,True,True,0.16054760784514863,0.0024353067273451294,0.15654152827866588,0.16455368741163137,0.15654152827866588,0.16455368741163137,0.0021472894676802003,0.0043219244962797998,False,False,281.46368243243245,3.3255596396344318,275.99313682523382,286.93422803963108,275.99313682523382,286.93422803963108,29.880602871860003,68.03831604714,False,False,0.16005067567567569,0.0067463798816176888,0.14895288077041458,0.1711484705809368,0.14895288077041458,0.1711484705809368,0.52468278421999992,5.7185604590200008,False,False,-0.030217032715503508,0.0079502068160411422,-0.043295122927891186,-0.017138942503115831,-0.043295122927891186,-0.017138942503115831,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.017525337837837839,0.32432432432432434,0.16005067567567569,319.36773436649145,1158624.9252501519,0.79345287752252291,0.6651182432432432,0.24028716216216217,0.67567567567567566,0.32432432432432434,True,0.24324324324324326,rejected,3097f200de84b220ad01f24371312ead802f476a5b46885af007251cadffc7b5
124,0.39412823226302862,0.4099915605038405,0.17110462088160266,0.21682196546504004,-0.42999204034051797,-0.36400026567871679,0.11550804733594797,-2.7146001470539507,0.39412823226302857,0.40999156050384045,0.52884494792670012,0.062117312103509889,0.012725628299757699,0.0013628142386473024,0.010483798877182886,0.014967457722332511,0.010483798877182886,0.014967457722332511,0.077561113011999916,0.1758450431439999,False,False,0.055016704013931529,0.0017675102306484703,0.052109149684514793,0.057924258343348266,0.052109149684514793,0.057924258343348266,0.0021472894676802003,0.0043219244962797998,False,False,145.86549831081081,2.3090497326943002,142.06711150052868,149.66388512109293,142.06711150052868,149.66388512109293,29.880602871860003,68.03831604714,False,False,0.15519425675675674,0.0096412806121968092,0.139334350149693,0.17105416336382048,0.139334350149693,0.17105416336382048,0.52468278421999992,5.7185604590200008,False,False,-0.015241832342062524,0.003937431439361482,-0.021718907059812161,-0.0087647576243128876,-0.021718907059812161,-0.0087647576243128876,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.0042229729729729732,0.13217905405405406,0.15519425675675674,156.28435554971205,764958.03674140328,0.38131420232763763,0.85071790540540537,0.28652871621621623,0.88893581081081086,0.11106418918918919,True,0.1891891891891892,rejected,681986eae86364ae4b273adcd05d5e51c81458da8a89b28d5247ea267c923a27
125,0.99702369701117266,0.61831476911902428,1.4792895620826445,0.25177313796673673,5.814092615445178,0.48240139693445694,-0.37558367013155719,0.14841936568890829,0.99702369701117288,0.61831476911902428,0.40719250217080116,0.53703687805682421,8.9409737425217323e-05,4.5897659330250883e-05,1.3908087826954615e-05,0.00016491138702348003,1.3908087826954615e-05,0.00016491138702348003,0.077561113011999916,0.1758450431439999,False,False,1.8050644702056221e-05,2.4699177219519063e-06,1.3987630049445335e-05,2.2113659354667107e-05,1.3987630049445335e-05,2.2113659354667107e-05,0.0021472894676802003,0.0043219244962797998,False,False,83.139991554054049,0.3021567468971818,82.642943705408186,83.637039402699912,82.642943705408186,83.637039402699912,29.880602871860003,68.03831604714,False,False,0.014569256756756757,0.0020934788206166868,0.011125484096842306,0.018013029416671208,0.011125484096842306,0.018013029416671208,0.52468278421999992,5.7185604590200008,False,False,9.2774598367256842e-05,5.4338334821553038e-05,3.3880375858020943e-06,0.00018216115914871159,3.3880375858020943e-06,0.00018216115914871159,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.99978885135135132,0.014569256756756757,100.21340230491739,764958.03674140328,0,0.92166385135135132,0.30510979729729731,0.99978885135135132,0.00021114864864864866,True,0.17461993243243243,rejected,89fca3b46f951bbf2331491f878420e5f81d0db9b33fbfe0e07a6da011004ca0
126,0.036360383965075224,0.96021255664527394,1.1695381556449458,0.85179347717258957,-3.2772375530775815,3.183603304213801,2.0613400163482627,-0.30397663884470971,0.036360383965075016,0.96021255664527416,0.88708845898509026,0.42458564974367613,0.4679305889572104,0.0051222017123316492,0.45950456714042481,0.47635661077399599,0.45950456714042481,0.47635661077399599,0.077561113011999916,0.1758450431439999,False,False,0.39790223817567566,0.0024061624031615717,0.3939441010224749,0.40186037532887642,0.3939441010224749,0.40186037532887642,0.0021472894676802003,0.0043219244962797998,False,False,608.12141047297303,3.3361172756174557,602.63349755458228,613.60932339136377,602.63349755458228,613.60932339136377,29.880602871860003,68.03831604714,False,False,0.22065033783783783,0.0051952049181173783,0.21210422574753474,0.22919644992814092,0.21210422574753474,0.22919644992814092,0.52468278421999992,5.7185604590200008,False,False,-0.057706658475561501,0.014230596684497389,-0.081115990021559711,-0.03429732692956329,-0.081115990021559711,-0.03429732692956329,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.032728040540540543,0.63661317567567566,0.22065033783783783,319.36773436649145,1538684.3975445619,0.96138656454054516,0.1961570945945946,0.075802364864864871,0.1961570945945946,0.80384290540540537,True,0.41173986486486486,rejected,eebbc11e2507c1f8b28c6baf8e35dbfa318ef6807c52377e693165ade9ab7116
127,0.57262501586228609,0.013376828283071737,2.5196896407401002,0.00064165834346669153,0.29256926906405811,-4.3007641974572852,-2.9880667448712654,2.3729424722705819,0.57262501586228609,0.01337682828307152,0.047967898659408079,0.91474062483757745,0.036957046519433857,0.0022642107623706258,0.033232419815334174,0.04068167322353354,0.033232419815334174,0.04068167322353354,0.077561113011999916,0.1758450431439999,False,False,0.27812736001573868,0.0025186747702382432,0.27398414001869675,0.2822705800127806,0.27398414001869675,0.2822705800127806,0.0021472894676802003,0.0043219244962797998,False,False,441.35451858108109,3.4908007850891836,435.61215128960941,447.09688587255278,435.61215128960941,447.09688587255278,29.880602871860003,68.03831604714,False,False,0.23543074324324326,0.0070599229107572402,0.22381717005504759,0.24704431643143893,0.22381717005504759,0.24704431643143893,0.52468278421999992,5.7185604590200008,False,False,-0.039793945623672444,0.0065210765418852335,-0.050521116535073657,-0.029066774712271235,-0.050521116535073657,-0.029066774712271235,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.03103885135135135,0.56186655405405406,0.23543074324324326,319.36773436649145,1158624.9252501519,0.87645197521134932,0.43813344594594594,0.18433277027027026,0.43813344594594594,0.56186655405405406,True,0.33277027027027029,rejected,6ccc0bc8c68df1884a228530be09649c1a22dae26a780fd0cdc9f33b1added19
128,0.38891431130468851,0.011182964779436805,1.2336121889494547,0.0072002029337455489,-0.45187815277128662,-4.4821176961636802,0.59213370115154274,-0.20937394607187787,0.38891431130468845,0.011182964779436588,0.64385456591844559,0.44784689601510763,0.00052599491122653705,0.00023254977257751238,0.00014345053533652917,0.00090853928711654493,0.00014345053533652917,0.00090853928711654493,0.077561113011999916,0.1758450431439999,False,False,0.065976625591658525,0.0015303194371371822,0.063459250117567867,0.068494001065749183,0.063459250117567867,0.068494001065749183,0.0021472894676802003,0.0043219244962797998,False,False,151.33635979729729,2.0460068379509724,147.97067854886794,154.70204104572665,147.97067854886794,154.70204104572665,29.880602871860003,68.03831604714,False,False,0.0933277027027027,0.0061515030782236897,0.083208480139024737,0.10344692526638066,0.083208480139024737,0.10344692526638066,0.52468278421999992,5.7185604590200008,False,False,-0.0011221724082782463,0.00087238430513843787,-0.0025572445902309767,0.00031289977367448402,-0.0025572445902309767,0.00031289977367448402,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.0029560810810810812,0.1266891891891892,0.0933277027027027,100.21340230491739,764958.03674140328,0.54505623973442929,0.85451858108108103,0.29750844594594594,0.86676520270270274,0.13323479729729729,True,0.18707770270270271,rejected,ebc932bd44e8a0c27de4c4c8b0f7a882fdde6bf99ae290f89ee63061489d4e4e
129,0.97007018141448476,0.95459315460175254,2.6279342925688991,0.28170532848851004,3.4785131603001238,3.0456223602079993,-0.870717048182022,3.0328757853762092,0.97007018141448498,0.95459315460175276,0.29510512109845877,0.95403744094073772,0.00031332378486664147,9.33534483914801e-05,0.0001597573622626567,0.00046689020747062626,0.0001597573622626567,0.00046689020747062626,0.077561113011999916,0.1758450431439999,False,False,5.6235516107465995e-05,4.3792227405923914e-06,4.9031694699191509e-05,6.3439337515740481e-05,4.9031694699191509e-05,6.3439337515740481e-05,0.0021472894676802003,0.0043219244962797998,False,False,83.336782094594597,0.30473431380687527,82.835494148382281,83.838070040806912,82.835494148382281,83.838070040806912,29.880602871860003,68.03831604714,False,False,0.042440878378378379,0.0040059989542700737,0.035851010098604107,0.04903074665815265,0.035851010098604107,0.04903074665815265,0.52468278421999992,5.7185604590200008,False,False,0.00018265934168599704,0.0001810433678924156,-0.00011515699849702659,0.00048047568186902068,-0.00011515699849702659,0.00048047568186902068,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.99915540540540537,0.042440878378378379,100.21340230491739,764958.03674140328,0,0.92145270270270274,0.30194256756756754,0.99978885135135132,0.00021114864864864866,True,0.17461993243243243,rejected,3765e7b4b6efe18bb638121fad87ffb2197254427a4d8517976e328a5eaba26e
130,0.055246297270059787,0.62490335199981928,0.19306235452814077,0.47029837868642421,-2.8391229410759076,0.51041328021387267,1.1124940369968521,-2.5853263590348514,0.055246297270059593,0.62490335199981928,0.75259378459304582,0.070088782347738729,0.040915388320626113,0.0016957995572937036,0.038125798048877974,0.043704978592374252,0.038125798048877974,0.043704978592374252,0.077561113011999916,0.1758450431439999,False,False,0.08273943227728002,0.0019146182440557761,0.079589885265808263,0.085888979288751777,0.079589885265808263,0.085888979288751777,0.0021472894676802003,0.0043219244962797998,False,False,180.74239864864865,2.5152940118008944,176.60473999923619,184.8800572980611,176.60473999923619,184.8800572980611,29.880602871860003,68.03831604714,False,False,0.13133445945945946,0.0082268442301102369,0.11780130070092812,0.1448676182179908,0.11780130070092812,0.1448676182179908,0.52468278421999992,5.7185604590200008,False,False,-0.048588114357420081,0.0053081271502027514,-0.057319983519503612,-0.039856245195336551,-0.057319983519503612,-0.039856245195336551,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.0069679054054054054,0.10388513513513513,0.13133445945945946,241.52458249665119,859842.97732499638,0.59113289618603704,0.80342060810810811,0.2734375,0.83277027027027029,0.16722972972972974,True,0.203125,rejected,b009379b6abe9abbc5c86bd727c4833a2f45a4bfc0f874020d7925bcd96668e4
131,0.58590653538703918,0.41121661942452198,1.6293089710968733,0.077042550892976874,0.34706857264956725,-0.35893821087886441,-1.4673041422651325,0.37016760721850495,0.58590653538703918,0.41121661942452192,0.18735271692276004,0.59149947762489319,0.56991850941615696,0.0052079966007400778,0.56135135500793953,0.57848566382437439,0.56135135500793953,0.57848566382437439,0.077561113011999916,0.1758450431439999,False,False,0.46249472128378377,0.0016138852542640697,0.4598398800405194,0.46514956252704814,0.4598398800405194,0.46514956252704814,0.0021472894676802003,0.0043219244962797998,False,False,697.68623310810813,2.2471419420511296,693.98968461343406,701.38278160278219,693.98968461343406,701.38278160278219,29.880602871860003,68.03831604714,False,False,0.27217060810810811,0.0055528609111597377,0.26303615190925034,0.28130506430696589,0.26303615190925034,0.28130506430696589,0.52468278421999992,5.7185604590200008,False,False,-0.051038915969486509,0.014590110935242611,-0.0750396484579606,-0.027038183481012414,-0.0750396484579606,-0.027038183481012414,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034628378378378379,0.93559966216216217,0.27217060810810811,319.36773436649145,1538684.3975445619,0.97723798707637222,0.065667229729729729,0.029560810810810811,0.065667229729729729,0.93433277027027029,True,0.45228040540540543,rejected,e78b994a3e96467ccc940b664cf6f033be7a6183546be54d82b412ddeeb09448
132,0.79793387465178967,0.32879357039928442,2.0184263968137839,0.31771447901861199,1.3734307331297404,-0.71364662612508056,3.3560934421348336,1.0086890163568154,0.79793387465178978,0.32879357039928436,0.96630380768328894,0.73276350926607858,0.54845154665689166,0.005370389111335922,0.53961725656874404,0.55728583674503929,0.53961725656874404,0.55728583674503929,0.077561113011999916,0.1758450431439999,False,False,0.45434227195945953,0.0018216299537199001,0.45134569068559027,0.45733885323332879,0.45134569068559027,0.45733885323332879,0.0021472894676802003,0.0043219244962797998,False,False,686.37563344594594,2.5345184241678367,682.20635063818986,690.54491625370201,682.20635063818986,690.54491625370201,29.880602871860003,68.03831604714,False,False,0.26076858108108109,0.0056181111823381787,0.25152678818613478,0.2700103739760274,0.25152678818613478,0.2700103739760274,0.52468278421999992,5.7185604590200008,False,False,-0.052405731264491662,0.014835953697544407,-0.076810875096952211,-0.028000587432031113,-0.076810875096952211,-0.028000587432031113,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.033994932432432436,0.95270270270270274,0.26076858108108109,319.36773436649145,1538684.3975445619,0.96684320351562369,0.082136824324324328,0.036106418918918921,0.082136824324324328,0.91786317567567566,True,0.44657939189189189,rejected,9410df9d2229fe30b524cd603afd71260283d01a20e13f5f369773dc9d6005b6
133,0.34222432412207132,0.63511683233082283,0.65684770754870048,0.059542611165078738,-0.65339751455319228,0.55423175612593423,-2.2686759777177166,-1.1611409192712676,0.34222432412207127,0.63511683233082294,0.093750642612576471,0.23846003599464891,0.31415114426246898,0.0045787380659491825,0.30661912014398257,0.3216831683809554,0.30661912014398257,0.3216831683809554,0.077561113011999916,0.1758450431439999,False,False,0.34647934267326436,0.0026217734571311819,0.34216652533628356,0.35079216001024516,0.34216652533628356,0.35079216001024516,0.0021472894676802003,0.0043219244962797998,False,False,536.96537162162167,3.6292246401757566,530.99529708853254,542.9354461547108,530.99529708853254,542.9354461547108,29.880602871860003,68.03831604714,False,False,0.25886824324324326,0.0059415350965138797,0.24909441800947793,0.26864206847700861,0.24909441800947793,0.26864206847700861,0.52468278421999992,5.7185604590200008,False,False,-0.064159593890651956,0.012383790211972275,-0.084530928789346343,-0.043788258991957561,-0.084530928789346343,-0.043788258991957561,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.031883445945945943,0.69995777027027029,0.25886824324324326,319.36773436649145,1538684.3975445619,0.9323590040678168,0.29940878378378377,0.11127533783783784,0.30004222972972971,0.69995777027027029,True,0.37795608108108109,rejected,725c2aa45973475713558fc1dcfc400d9fbe3b1cb0cbd91fe9977ab483c720f7
134,0.63253930211067189,0.78537900745868683,2.3322624984299205,0.45143422205505557,0.54312598798050626,1.2972927661821527,0.30145400850967841,1.7089314202051662,0.632539302110672,0.78537900745868694,0.57479792274534702,0.84669763315469038,0.69414909933218816,0.0053321820248503184,0.68537765990130939,0.70292053876306693,0.68537765990130939,0.70292053876306693,0.077561113011999916,0.1758450431439999,False,False,0.47859058277027028,0.0012309887960066696,0.47656560620083932,0.48061555933970124,0.47656560620083932,0.48061555933970124,0.0021472894676802003,0.0043219244962797998,False,False,720.06566722972968,1.7199112174279367,717.23641327706071,722.89492118239866,717.23641327706071,722.89492118239866,29.880602871860003,68.03831604714,False,False,0.22065033783783783,0.0052927740739078608,0.21194372448625939,0.22935695118941626,0.21194372448625939,0.22935695118941626,0.52468278421999992,5.7185604590200008,False,False,-0.0093740243440172399,0.014925581890576982,-0.033926606554016372,0.015178557865981896,-0.033926606554016372,0.015178557865981896,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.97170608108108103,0.22065033783783783,319.36773436649145,1538684.3975445619,0.9865079223313139,0.033150337837837836,0.016258445945945946,0.033150337837837836,0.96684966216216217,True,0.45903716216216217,rejected,4b42e6c525621091b751fc73ae6421a59dfe3c494f8c26d5d6731c9c1fdc9485
135,0.22740930691361438,0.24881445057690152,1.0153404156193884,0.12098389542280069,-1.2229978959549617,-1.1049452507765558,-0.055048158020447421,-0.53820105730167733,0.22740930691361427,0.24881445057690141,0.48624143470078712,0.36860616132616997,0.34135278037969019,0.0046751841597861476,0.33366210243684197,0.34904345832253841,0.33366210243684197,0.34904345832253841,0.077561113011999916,0.1758450431439999,False,False,0.36602429975774159,0.0025379250962615182,0.36184941297439138,0.3701991865410918,0.36184941297439138,0.3701991865410918,0.0021472894676802003,0.0043219244962797998,False,False,563.82706925675677,3.5174016361451055,558.04094356529811,569.61319494821544,558.04094356529811,569.61319494821544,29.880602871860003,68.03831604714,False,False,0.27153716216216217,0.0057690661789861226,0.26204704829773001,0.28102727602659433,0.26204704829773001,0.28102727602659433,0.52468278421999992,5.7185604590200008,False,False,-0.073159198475865994,0.012843941969877823,-0.09428748301631501,-0.052030913935416978,-0.09428748301631501,-0.052030913935416978,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.032516891891891893,0.73944256756756754,0.27153716216216217,319.36773436649145,1538684.3975445619,0.94478174190034392,0.26034628378378377,0.1015625,0.26055743243243246,0.73944256756756754,True,0.39189189189189189,rejected,dd8044f13df08940603678c2ad8ac0b60bc20c699226a065300da41746d08a5d
136,0.72171392384916544,0.17429407965391888,0.36541374550346328,0.15052071193182004,0.95297919753530325,-1.5554946959566214,1.8455347446768353,-1.8776527332657,0.72171392384916555,0.17429407965391874,0.86360197793692361,0.13265871815383434,0.0023355697441045163,0.00044115318000784902,0.0016098727629916046,0.0030612667252174278,0.0016098727629916046,0.0030612667252174278,0.077561113011999916,0.1758450431439999,False,False,0.00017700224917955977,9.9449658621013209e-06,0.00016064278033640309,0.00019336171802271645,0.00016064278033640309,0.00019336171802271645,0.0021472894676802003,0.0043219244962797998,False,False,84.017525337837839,0.31860684129252215,83.493417083911638,84.54163359176404,83.493417083911638,84.54163359176404,29.880602871860003,68.03831604714,False,False,0.12309966216216216,0.0088956120317724395,0.10846638036989649,0.13773294395442781,0.10846638036989649,0.13773294395442781,0.52468278421999992,5.7185604590200008,False,False,-0.001376971095328972,0.001520034864280073,-0.0038774284470696921,0.0011234862564117481,-0.0038774284470696921,0.0011234862564117481,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.52956081081081086,0.12309966216216216,100.21340230491739,764958.03674140328,0,0.92039695945945943,0.29814189189189189,0.99978885135135132,0.00021114864864864866,True,0.17567567567567569,rejected,4c4826940b4c677fece53e05e42333f320c373bd33ee8d19e986226f2d2a0c0b
137,0.13713609892874973,0.85208689514547575,1.8012886560346368,0.16739356144924938,-1.8392831186624159,1.7510635392612421,-1.4086233547410119,0.63637899914121199,0.13713609892874956,0.85208689514547586,0.19645128026604652,0.65393447037786245,0.65427650100205059,0.0052656481530990009,0.64561450979020274,0.66293849221389844,0.64561450979020274,0.66293849221389844,0.077561113011999916,0.1758450431439999,False,False,0.47378272804054056,0.0013801403752871564,0.47151239712319321,0.47605305895788791,0.47151239712319321,0.47605305895788791,0.0021472894676802003,0.0043219244962797998,False,False,713.40371621621625,1.9241115397462867,710.23855273333356,716.56887969909894,710.23855273333356,716.56887969909894,29.880602871860003,68.03831604714,False,False,0.23690878378378377,0.0053391674802276551,0.22812585327880927,0.24569171428875827,0.22812585327880927,0.24569171428875827,0.52468278421999992,5.7185604590200008,False,False,-0.027693417491195582,0.014639987793514291,-0.051776197411526587,-0.0036106375708645742,-0.051776197411526587,-0.0036106375708645742,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.95713682432432434,0.23690878378378377,319.36773436649145,1538684.3975445619,0.98505563607903968,0.042863175675675678,0.019847972972972971,0.042863175675675678,0.95713682432432434,True,0.45713682432432434,rejected,5d4355b66d7a821618e22fab0aa79a83a88db43c5b517b0daf7d3278e0d385f0
138,0.8336373632773757,0.69427114259451617,0.71699098811477457,0.50289924490789473,1.6116285273366544,0.82016395735125192,0.96617119850591415,-1.0444396280956472,0.83363736327737581,0.69427114259451628,0.72435567900538445,0.26029427349567413,0.0041887602737941667,0.00060386990028256035,0.0031953942878293548,0.0051821262597589787,0.0031953942878293548,0.0051821262597589787,0.077561113011999916,0.1758450431439999,False,False,0.0002407787851109745,1.1467301975328505e-05,0.00022191507336155912,0.00025964249686038989,0.00022191507336155912,0.00025964249686038989,0.0021472894676802003,0.0043219244962797998,False,False,84.320945945945951,0.32565083472315565,83.785250322826357,84.856641569065545,83.785250322826357,84.856641569065545,29.880602871860003,68.03831604714,False,False,0.16955236486486486,0.0098495449790892888,0.15334986337426298,0.18575486635546673,0.15334986337426298,0.18575486635546673,0.52468278421999992,5.7185604590200008,False,False,-0.00087809735038269377,0.0019216177477374584,-0.004039158545410813,0.002282963844645425,-0.004039158545410813,0.002282963844645425,0.45521164327499997,0.74291964327500004,False,False,True,True,True,True,0.00021114864864864866,0.9341216216216216,0.16955236486486486,100.21340230491739,764958.03674140328,0,0.92018581081081086,0.2934966216216216,0.99957770270270274,0.00042229729729729732,True,0.17609797297297297,rejected,9113b2a1ddb63ba25ce20a05ad61943e6b35f332e295c0af538b24ed7a4fc297
139,0.30737528484314691,0.27745177689939748,2.1116112538797962,0.09341381558470345,-0.81241888870400902,-0.95713702138875545,-0.67810279506088378,1.1891726591320764,0.3073752848431468,0.27745177689939737,0.33668487053364515,0.76659306231886148,0.60586507930445066,0.0051992855698717753,0.59731225454201153,0.61441790406688979,0.59731225454201153,0.61441790406688979,0.077561113011999916,0.1758450431439999,False,False,0.47158783783783775,0.001414330327905588,0.46926126444843308,0.47391441122724243,0.46926126444843308,0.47391441122724243,0.0021472894676802003,0.0043219244962797998,False,False,710.33994932432438,1.9712794069268615,707.09719469992967,713.58270394871909,707.09719469992967,713.58270394871909,29.880602871860003,68.03831604714,False,False,0.265625,0.0054920558361047124,0.25659056814960773,0.27465943185039227,0.25659056814960773,0.27465943185039227,0.52468278421999992,5.7185604590200008,False,False,-0.052653817740568543,0.014507195716382522,-0.076518154694017793,-0.028789480787119296,-0.076518154694017793,-0.028789480787119296,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.95270270270270274,0.265625,319.36773436649145,1538684.3975445619,0.98254062297968536,0.0472972972972973,0.022381756756756757,0.0472972972972973,0.95270270270270274,True,0.45713682432432434,rejected,52b15d79b33955e9375eca1aeecdf97b1500fd932e7e2752c8e2c4fff072b8d7
140,0.089976903982460693,0.47817579843103886,2.5046056597134094,0.26635484026766454,-2.3139169644478845,-0.087352308534749706,0.22908802489703345,2.304688335341861,0.089976903982460513,0.47817579843103886,0.55702283792197704,0.9092645812779665,0.69082925219892888,0.0052763596070141416,0.68214964064539063,0.69950886375246712,0.68214964064539063,0.69950886375246712,0.077561113011999916,0.1758450431439999,False,False,0.47900865709459461,0.0012168211150701685,0.4770069863603042,0.48101032782888503,0.4770069863603042,0.48101032782888503,0.0021472894676802003,0.0043219244962797998,False,False,720.66490709459458,1.6989220248771624,717.87018036367169,723.45963382551747,717.87018036367169,723.45963382551747,29.880602871860003,68.03831604714,False,False,0.22867398648648649,0.0053110602834033948,0.21993729232028791,0.23741068065268506,0.21993729232028791,0.23741068065268506,0.52468278421999992,5.7185604590200008,False,False,-0.01339725462288277,0.014711240767851179,-0.037597245685997961,0.01080273644023242,-0.037597245685997961,0.01080273644023242,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.034839527027027029,0.85472972972972971,0.22867398648648649,319.36773436649145,1538684.3975445619,0.98787584429187736,0.032305743243243243,0.014991554054054054,0.032305743243243243,0.9676942567567568,True,0.46030405405405406,rejected,b33f97ccf06d3368eb304a50970e036ca5cf5420ae5e36c32084c23b48c1fdd5
141,0.550077342428267,0.55013168603181839,1.1873013631291129,0.21011595623511731,0.20098319500708084,0.20120277440475076,-0.48133232977352125,-0.2776322710036101,0.550077342428267,0.55013168603181839,0.38193756435066467,0.43103435169905419,0.47100688602529922,0.0051367317898254172,0.46255696223103643,0.47945680981956201,0.46255696223103643,0.47945680981956201,0.077561113011999916,0.1758450431439999,False,False,0.41901499155405408,0.0022408614785440796,0.41532877442184907,0.4227012086862591,0.41532877442184907,0.4227012086862591,0.0021472894676802003,0.0043219244962797998,False,False,637.28167229729729,3.1119638589972518,632.16249174924678,642.4008528453478,632.16249174924678,642.4008528453478,29.880602871860003,68.03831604714,False,False,0.25823479729729731,0.0055691498471842193,0.24907354579867927,0.26739604879591533,0.24907354579867927,0.26739604879591533,0.52468278421999992,5.7185604590200008,False,False,-0.056728163769631357,0.014220882270524244,-0.080121515104643742,-0.033334812434618971,-0.080121515104643742,-0.033334812434618971,0.45521164327499997,0.74291964327500004,False,False,False,True,True,True,0.033783783783783786,0.84987331081081086,0.25823479729729731,319.36773436649145,1538684.3975445619,0.96266236880983902,0.15350506756756757,0.0629222972972973,0.15350506756756757,0.84649493243243246,True,0.42588682432432434,rejected,6adc700a75caecd6a9bf47fef4c7532434e60783ad6253d8b1d960fe888a65b6
